"package_lc","version","osv_id"
"phoenix","1.8.4","EEF-CVE-2026-56812"
"phoenix","1.8.5","EEF-CVE-2026-56812"
"phoenix","1.8.6","EEF-CVE-2026-56812"
"phoenix","1.8.7","EEF-CVE-2026-56812"
"phoenix","1.8.8","EEF-CVE-2026-56812"
"phoenix_html","1.0.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","1.0.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","1.1.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","1.2.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","1.2.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","1.3.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","1.4.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.0.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.0.0-dev","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.0.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.1.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.1.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.1.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.10.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.10.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.10.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.10.3","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.10.4","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.10.5","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.11.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.11.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.11.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.12.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.13.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.13.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.13.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.13.3","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.13.4","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.14.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.14.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.14.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.14.3","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.2.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.3.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.3.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.4.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.4.0-dev","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.5.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.5.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.6.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.6.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.6.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.7.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.7.0-dev","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.8.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.9.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.9.1","GHSA-5g2h-9x5v-5h3x"
