"package_lc","version","osv_id"
"archive","1.0.7","GHSA-r285-q736-9v95"
"archive","1.0.8","GHSA-r285-q736-9v95"
"archive","1.0.9","GHSA-r285-q736-9v95"
"archive","2.0.0","GHSA-r285-q736-9v95"
"archive","2.0.1","GHSA-r285-q736-9v95"
"archive","2.0.10","GHSA-r285-q736-9v95"
"archive","2.0.11","GHSA-r285-q736-9v95"
"archive","2.0.12","GHSA-r285-q736-9v95"
"archive","2.0.13","GHSA-r285-q736-9v95"
"archive","2.0.2","GHSA-r285-q736-9v95"
"archive","2.0.3","GHSA-r285-q736-9v95"
"archive","2.0.4","GHSA-r285-q736-9v95"
"archive","2.0.5","GHSA-r285-q736-9v95"
"archive","2.0.6","GHSA-r285-q736-9v95"
"archive","2.0.7","GHSA-r285-q736-9v95"
"archive","2.0.8","GHSA-r285-q736-9v95"
"archive","2.0.9","GHSA-r285-q736-9v95"
"archive","3.0.0","GHSA-r285-q736-9v95"
"archive","3.0.0-nullsafety.0","GHSA-r285-q736-9v95"
"archive","3.1.1","GHSA-r285-q736-9v95"
"archive","3.1.10","GHSA-r285-q736-9v95"
"archive","3.1.11","GHSA-r285-q736-9v95"
"archive","3.1.2","GHSA-r285-q736-9v95"
"archive","3.1.3","GHSA-r285-q736-9v95"
"archive","3.1.4","GHSA-r285-q736-9v95"
"archive","3.1.5","GHSA-r285-q736-9v95"
"archive","3.1.6","GHSA-r285-q736-9v95"
"archive","3.1.7","GHSA-r285-q736-9v95"
"archive","3.1.8","GHSA-r285-q736-9v95"
"archive","3.1.9","GHSA-r285-q736-9v95"
"archive","3.2.0","GHSA-r285-q736-9v95"
"archive","3.2.1","GHSA-r285-q736-9v95"
"archive","3.2.2","GHSA-r285-q736-9v95"
"archive","3.3.0","GHSA-r285-q736-9v95"
"archive","3.3.1","GHSA-r285-q736-9v95"
"archive","3.3.2","GHSA-r285-q736-9v95"
"archive","3.3.3","GHSA-r285-q736-9v95"
"archive","3.3.4","GHSA-r285-q736-9v95"
